Index,demand
116,0.1341811856275545
117,0.13063586453976156
118,0.10867632514550628
119,0.06130001416974117
120,0.021797425945865367
121,0.027234827359669058
122,0.03187857036127854
123,0.033999221830315285
124,0.008864932155945979
125,0.07235195274684447
126,0.048618405174932794
127,0.14772252971083547
128,0.011803455359234594
129,0.024116093241773513
130,0.022682538397458086
131,0.013848090210828397
132,0.01989003321400013
133,0.02337464405419888
134,0.04183569269527801
135,0.02490975051635899
136,0.0545294374977725
137,0.11658897734482682
138,0.2041072004183792
139,0.03840129526145436
140,0.03587758564363958
141,0.08166229432203011
142,0.07172807233251526
143,0.015406889510321091
144,0.10720860667532736
145,0.02663133443664464
146,0.008682098226455855
147,0.030100226911828273
148,0.10439387589850979
149,0.020427415531497507
150,0.017430215435052465
151,0.02973808560840655
152,0.05231646644577598
153,0.054680689950154654
154,0.10241196336902351
155,0.08047286884356034
156,0.15052862826198063
157,0.053934582363188155
158,0.031530310662400945
159,0.010170788818830543
160,0.051835760324000724
161,0.03925597629745045
162,0.09133696115439657
163,0.042643762904443806
164,0.43001641219505476
165,0.1315708862931705
166,0.031124847165655615
167,0.11311310803380933
168,0.056237495837788
169,0.05698909310550212
170,0.015471921431807187
171,0.030363537515582656
172,0.011256126382390895
173,0.061721212934473024
174,0.01647917283643023
175,0.019494076049240822
176,0.0701142476433628
177,0.04119852842072738
178,0.06089039996233801
179,0.04428678690160713
180,0.0762762340089566
181,0.15474287697693087
182,0.3041924666154775
183,0.05551795945241119
184,0.015007155501207372
185,0.059484669137266986
186,0.017176474076233655
187,0.04455826532951966
188,0.01268444444657847
189,0.0624523694134476
190,0.04977037485321438
191,0.1336418155940465
192,0.035107516166630874
193,0.0970071019432152
194,0.038293593504465054
195,0.05822308707184192
196,0.01735214977211804
197,0.019877099719962814
198,0.10717228676861563
199,0.037869162072279715
200,0.06414230722821587
201,0.032589679947680715
202,0.012373577582678355
203,0.036123178934258884
204,0.0171406867832712
205,0.05171920851641729
206,0.05985086826797217
207,0.09081332541205714
208,0.0814513675323049
209,0.12929172710290035
210,0.09420058093135569
211,0.09299577777407086
212,0.014442428887422486
213,0.06887229064428067
214,0.043880577517570796
215,0.011750922601341272
216,0.035389131498109655
217,0.07280980228842031
218,0.060876477098354136
219,0.023316246634589432
220,0.04304530150376307
221,0.032466401443620646
222,0.014397722663252503
223,0.0563741561293291
224,0.08917403693888269
225,0.03392032776941386
226,0.06333962061951198
227,0.017021619046249062
228,0.02794661153459146
229,0.05465365428118656
230,0.031478700982925156
231,0.08016596849177487
232,0.04291429779202051
233,0.088797720198748
234,0.2256899089429334
235,0.07305413894745344
236,0.07875006457077972
237,0.05096168062574288
238,0.06328282152517192
239,0.05754663636421903
240,0.06794713080686902
241,0.04866251443692026
242,0.02104033405545224
243,0.23830174489673261
244,0.05195591599668427
245,0.08980065807759652
246,0.05764337877082845
247,0.09605361081859638
248,0.020216997073612623
249,0.040451330070003025
250,0.01244411800041789
251,0.021498798982815294
252,0.02690076542192295
253,0.022558630774476406
254,0.10007155649740106
255,0.056145358392856476
256,0.035364126688141345
257,0.07668638199105016
258,0.3163542660140861
259,0.07051895032073684
260,0.008605036995030074
261,0.16782360016738102
262,0.045256720910447724
263,0.3211053852650172
264,0.1355114974774101
265,0.05563810120909892
266,0.02123003597966766
267,0.040703749632461345
268,0.038312780596525486
269,0.08198498219139183
270,0.18767413328734325
271,0.04831425312016238
272,0.28977201164809957
273,0.10883939384518466
274,0.06403995716172003
275,0.011296737579558805
276,0.022293464161648197
277,0.050676728450874155
278,0.053209490313972894
279,0.009668107127438482
280,0.09202644764514321
281,0.16345449632062678
282,0.0999006900017956
283,0.06116594779096731
284,0.020394339576356484
285,0.08707301120696109
286,0.1396093516610402
287,0.20100699194951413
288,0.05510559820232294
289,0.05327260417171779
290,0.02296094797534929
291,0.05426151996035099
292,0.46153120402136383
293,0.03357210866612133
294,0.08586512370421817
295,0.2085300438934579
296,0.21594476112581207
297,0.01789623117040029
298,0.014602661514424301
299,0.0342472275646897
300,0.05027890517348507
301,0.10706341101916424
302,0.1686456453167896
303,0.055447177016411386
304,0.06100864818181964
305,0.16878237913581795
306,0.1689329972528508
307,0.10814605524546725
308,0.20637385247558127
309,0.3114680089976725
310,0.07113780118357362
311,0.019481559101248984
312,0.04335923122821866
313,0.08027741093889854
314,0.049486275515766565
315,0.2189145130237939
316,0.7453776176486964
317,0.08656650205410543
318,0.036519783371326914
319,0.3368953504991714
320,0.013170072357600189
321,0.039160091410507386
322,0.2267448826998648
323,0.01883871244600153
324,0.04859117005825758
325,0.06256839436772788
326,0.01289363829161156
327,0.02730986396165098
328,0.10640335617510598
329,0.03102995219414945
330,0.062427488371381165
331,0.12692360841139938
332,0.10855538828307268
333,0.22483105533929992
334,0.20356871941321672
335,0.138679212349316
336,0.02521968094067273
337,0.1933866883940048
338,0.14968685714615562
339,0.09955169713682206
340,0.6286113761966612
341,0.3865267218053151
342,0.318134637954148
343,0.02482677646814185
344,0.15028157976983134
345,0.052119830991658574
346,0.029160765918721437
347,0.013257949141758735
348,0.01860130973842037
349,0.04830002112757992
350,0.008679827457007768
351,0.008636263163667302
352,0.03202478364770622
353,0.04844455137471404
354,0.06646157011938109
355,0.0766383704370798
356,0.0780867179669193
357,0.06795750305019967
358,0.10386151267419148
359,0.0801912954826409
360,0.03328510089753306
361,0.09384555142031019
362,0.1903788010937578
363,0.018066749491541263
364,0.044128731723112144
365,0.664514891876406
366,0.7425461230711277
367,0.4183406410036191
368,0.009495848687773303
369,0.025456327689574766
370,0.018472679441237816
371,0.07228204715763385
372,0.2625987732358201
373,0.06752740082597877
374,0.02461013452405466
375,0.07923806659080912
376,0.03510699300105841
377,0.0497035225678399
378,0.05108613397600955
379,0.03483923198645921
380,0.004559691650530182
381,0.17292821228008248
382,0.015350953261422603
383,0.018561870972960165
384,0.07863648124095879
385,0.10762795006194445
386,0.055561002329381576
387,0.04327809072820257
388,0.10041834788015117
389,0.06625699825128395
390,0.016574860262027605
391,0.10464915032443937
392,0.0857021588291797
393,0.07672282271618805
394,0.6362359733866898
395,0.8340967231731309
396,0.46511913896013246
397,0.04087310905469132
398,0.03221431607602471
399,0.1009841547413748
400,0.08986207761231552
401,0.22469102908278354
402,0.024674916601069578
403,0.0759496909244605
404,0.019795882284341076
405,0.06568196098502836
406,0.07668980433708494
407,0.1667589602818184
408,0.09802527218900232
409,0.3332274486167211
410,0.1797798418231045
411,0.09503265863331185
412,0.0980714146983731
413,0.07423577766158523
414,0.04599387724045372
415,0.08356742689788813
416,0.034200240025962496
417,0.02790021419050835
418,0.03232517171566738
419,0.11409449295185989
420,0.10997656463277924
421,0.05833385368085085
422,0.08652243789395037
423,0.025819961954324896
424,0.8419324123158157
425,0.904530311062709
426,0.9032139170391745
427,0.09830603182907623
428,0.048729488465576495
429,0.17022017507468049
430,0.1369993066863187
431,0.031448230559724163
432,0.011122595000191872
433,0.016696140496465773
434,0.015555376101476346
435,0.028595747860096752
436,0.06757531695295246
437,0.03317738209219533
438,0.28711282409545447
439,0.3816856504738095
440,0.05831418615812164
441,0.07997437491800215
442,0.0903678951590903
443,0.20356955482084865
444,0.06426252918853075
445,0.16354801439215977
446,0.0818511778680593
447,0.035620775139752404
448,0.07858514680353153
449,0.08989236826756375
450,0.08883796421464799
451,0.03762004668030475
452,0.021421328931565904
453,0.3129259323030567
454,0.4437440517426011
455,0.11967496319228352
456,0.06403867682579976
457,0.025586828164550646
458,0.14569224318804527
459,0.06536045979389249
460,0.24377027092611323
461,0.023404976693189534
462,0.03623122721425895
463,0.035598522460471294
464,0.0220262008522355
465,0.019737436773178636
466,0.03317808156357063
467,0.034795014252861044
468,0.17115115798825345
469,0.4248495069661011
470,0.31123847019888407
471,0.3020645063611489
472,0.09139745349581518
473,0.14998910442535965
474,0.18742536484246855
475,0.36187810387709707
476,0.04165129726275451
477,0.028815460356573643
478,0.030946096428060142
479,0.02781034139834111
480,0.16976771832627616
481,0.13997498445026846
482,0.10152442448210955
483,0.23091182620828105
484,0.24605401813590377
485,0.1968379428834562
486,0.8574662124122862
487,0.104958440999391
488,0.030323408119129383
489,0.1024576758013324
490,0.17505006834777587
491,0.016347574658355585
492,0.04381588726695234
493,0.36838119969757316
494,0.0073585091041194345
495,0.048729882035126154
496,0.04418188880811938
497,0.028374748584654306
498,0.03401480444699494
499,0.16552147863544622
500,0.3050297259166658
501,0.3227025881992661
502,0.3969589344345053
503,0.32794280183115715
504,0.10630394411120825
505,0.11228873180718124
506,0.22053517314957138
507,0.014141857803085068
508,0.0198773858859543
509,0.14578904775487259
510,0.07283748560317367
511,0.04087033902559295
512,0.17767505762424107
513,0.14295561345946786
514,0.42898585517346066
515,0.15980930379434302
516,0.013321227933749317
517,0.07152394610906
518,0.08182552735473993
519,0.08505351386861582
520,0.06695785039204738
521,0.013912786430435465
522,0.009529956469488957
523,0.01581401697700574
524,0.025692285467644353
525,0.05089794336091106
526,0.0675397532160374
527,0.06334209822761094
528,0.11361106604687883
529,0.3407080545262165
530,0.5543160195792485
531,0.33269567550689455
532,0.3244623819919295
533,0.4435859427315306
534,0.0720760104526686
535,0.0182937145613885
536,0.06803059129518998
537,0.06524980446193482
538,0.097356172635217
539,0.17543823460578586
540,0.0537555199929419
541,0.014931044503960772
542,0.060191229705641024
543,0.11318566102488825
544,0.017289131843612353
545,0.008927542700306174
546,0.043594831407278226
547,0.09722657142453535
548,0.023386530809828443
549,0.016571686943593723
550,0.04325694880340203
551,0.01520922273043232
552,0.012512362448686323
553,0.03379474755239327
554,0.055135230032353634
555,0.049638743862746866
556,0.07788531718680959
557,0.21192614442646715
558,0.31626257904110183
559,0.2447188567468352
560,0.4014861635475001
561,0.40163472130196937
562,0.3238012663703302
563,0.0927346604477133
564,0.04279774513421597
565,0.03789272653962505
566,0.038499321592368005
567,0.08521813210308374
568,0.010194803532129907
569,0.023004970857521144
570,0.44195011412828156
571,0.031673287683182894
572,0.01780398670152394
573,0.04894257615684891
574,0.04590079122655788
575,0.084660713129836
576,0.025264500141937263
577,0.042057530266739016
578,0.017626737551855065
579,0.054364787279249975
580,0.009908738988604051
581,0.02088260789722181
582,0.018314997346084345
583,0.06190820863373445
584,0.09181193826994423
585,0.3243256679793841
586,0.3147274046179063
587,0.16082689479420115
588,0.4557895630815389
589,0.32063285943304387
590,0.38251164232984747
591,0.189912067419381
592,0.05056056758298221
593,0.03347937411100744
594,0.04888264023960652
595,0.038454243566328705
596,0.04296470349977819
597,0.04959984635440441
598,0.06019602353211509
599,0.40293878892998636
600,0.07175448615964777
601,0.18803755799356422
602,0.022311181626560237
603,0.07543389021508924
604,0.09167165612136537
605,0.11834548038565282
606,0.21747988464690715
607,0.03960734585210709
608,0.025565182793635226
609,0.03582994469799109
610,0.12540507272165136
611,0.38601530548778085
612,0.28016210214302745
613,0.18534649475994736
614,0.09959604962530944
615,0.3064493914362059
616,0.14634681730652627
617,0.06925430654798144
618,0.04212285534237351
619,0.031725574370376784
620,0.032592591182709366
621,0.09863442514830445
622,0.15442804932882734
623,0.0763756121212762
624,0.23454299000528278
625,0.05229751544854071
626,0.06533829891317382
627,0.15219212378099914
628,0.03264560743923118
629,0.018507873128257368
630,0.10008108363301704
631,0.10089866981861641
632,0.020610127008615076
633,0.14930891105889565
634,0.2220309551327393
635,0.05367127794316464
636,0.0760425713767934
637,0.029223214059385907
638,0.07934251462795963
639,0.06448445056963409
640,0.019454728601651258
641,0.09185365811034091
642,0.15405086532304713
643,0.04877243409477357
644,0.016359538675522076
645,0.01401414881566839
646,0.0933134766141338
647,0.010541005161157765
648,0.022088909806155452
649,0.06920649014538757
650,0.032134496014931464
651,0.020681059191238266
652,0.099650566881096
653,0.033553291267803834
654,0.031993727522218116
655,0.004631672049467899
656,0.029899605488844003
657,0.14350171274412002
658,0.31776471727536837
659,0.30956397481407305
660,0.07237947519528815
661,0.03279078482434625
662,0.022799153656826183
663,0.022665784872361323
664,0.03604353474265464
665,0.011260753023759007
666,0.059251250893163035
667,0.12439980634549462
668,0.01434896610870892
669,0.027817712476561146
670,0.01258446323510894
671,0.024080126149721808
672,0.06359869597515647
673,0.06385682206083859
674,0.18198583198927082
675,0.010992803330086705
676,0.013159519151899841
677,0.026196650954362532
678,0.060232961321298066
679,0.07054036729708206
680,0.18929989424795532
681,0.08488624362178811
682,0.019419498118904366
683,0.009967825385207407
684,0.09996985764425288
685,0.032667078706170194
686,0.008210020684822723
687,0.05773668738725076
688,0.10482609875558241
689,0.04465082556304381
690,0.01718492685709647
691,0.009463709976289408
692,0.25060562554621424
693,0.02932844424607108
694,0.02275221765115451
695,0.16505000689206645
696,0.055868159831538707
697,0.0330559452305457
698,0.01546759775287473
699,0.026918299332618707
700,0.04544014569830282
701,0.33815055900105234
702,0.02573735412311652
703,0.01817863993060883
704,0.02342611094823311
705,0.04680995287513045
706,0.04646308690986593
707,0.11984988337509564
708,0.05348649206971626
709,0.13021156968667985
710,0.07736744081916022
711,0.02785991956699794
712,0.03714040862506975
713,0.04414743143246854
714,0.02282342899886539
715,0.14753562030056272
716,0.08553531856994596
717,0.01899929525669069
718,0.09994840024585674
719,0.01749543660655566
720,0.07589930605009587
721,0.04056690244759029
722,0.0139866872712106
723,0.23208534407761156
724,0.3721282333963619
725,0.15239639652129308
726,0.070947435595561
727,0.07394881745272952
728,0.04798619790657799
729,0.07111234911206796
730,0.06709132716092038
731,0.08955362559298664
732,0.502206406893891
733,0.06409622110173019
734,0.015617124258558029
735,0.0848720581466224
736,0.06422929788279039
737,0.058934331485074355
738,0.13084499246006642
739,0.40422074610878767
740,0.057720100037366905
741,0.11511642246386965
742,0.012302962317197002
743,0.06685304964293129
744,0.023097490405105944
745,0.06562379910507525
746,0.028501898420382834
747,0.006237933690091429
748,0.018602180098538458
749,0.04050655657719927
750,0.04257111400157297
751,0.05151387668507496
752,0.048763754105940416
753,0.021796507359240477
754,0.10390131371153905
755,0.031118599113844125
756,0.03320391387328125
757,0.016333709133337097
758,0.03430501838014878
759,0.0664085633775401
760,0.11357608591033905
761,0.011780323490538768
762,0.03800339815128932
763,0.4483109285627904
764,0.058426406301475456
765,0.09177271834575404
766,0.030910065252400497
767,0.03904831183270769
768,0.03807739763460115
769,0.1371954330658808
770,0.021442381701295695
771,0.020940886334971043
772,0.013332884180975443
773,0.035647810112021
774,0.0873162257946684
775,0.021842570567195133
776,0.19073333766476616
777,0.03627509050408466
778,0.024326916587832932
779,0.04043255489974286
780,0.20885416250684866
781,0.026971233457724994
782,0.01711164822162253
783,0.02041108263645367
784,0.05065120081936877
785,0.02681166572053179
786,0.19653417642026166
787,0.047016142693143956
788,0.00957471416835089
789,0.013018645224626459
790,0.05174341488455127
791,0.10731043723188108
792,0.07735845295442988
793,0.06017468103131894
794,0.045006002122263966
795,0.02324090240107865
796,0.0413225853574153
797,0.05453533321907214
798,0.18567563845454474
799,0.09877939145743245
800,0.011101702238783788
801,0.03438085090173603
802,0.013720187342983413
803,0.012199996838023933
804,0.01969559459131792
805,0.012308846271037658
806,0.01662802487302978
807,0.004755751462662057
808,0.015664410780434852
809,0.016861441145795367
810,0.027334985353155424
811,0.02115649979552166
812,0.039757621008730426
813,0.03774815617988273
814,0.0904929783899142
815,0.007832349439384418
816,0.01107260558209955
817,0.09062984089584307
818,0.16259388281354303
819,0.06951026800568832
820,0.025565088102550874
821,0.013281397219512407
822,0.02153201048182914
823,0.018060235119522504
824,0.01108876726345244
825,0.008433191061265706
826,0.006344985868826704
827,0.014158286537109615
828,0.011843396156582633
829,0.011256063484825508
830,0.05440908971568541
831,0.034839594278388945
832,0.017373406457256213
833,0.014737101118412869
834,0.009473117702382
835,0.014914428503714282
836,0.008163494584255221
837,0.08196873279431874
838,0.0347504489400979
839,0.050117102200255274
840,0.009905674865523281
841,0.02888805308588749
842,0.00647578965751278
843,0.06559988215041317
844,0.009942534245171115
845,0.010916562044998373
846,0.010353168726775764
847,0.09869202597665509
848,0.05771629690187162
849,0.06405947270719073
850,0.06146712364240264
851,0.007783710145985287
852,0.08258976621988086
853,0.022931237274191704
854,0.018618690536948538
855,0.061550523393524376
856,0.08117775209046679
857,0.0981605909768782
858,0.027107194110317458
859,0.02027675950264167
860,0.03216086406148965
861,0.014731226277589268
862,0.019448725611137085
863,0.011169287097843789
864,0.012523909852740786
865,0.015657913087966976
866,0.019380531067007153
867,0.018746986916771735
868,0.055332707132946385
869,0.050397507382500095
870,0.02911286680903403
871,0.10568205754508878
872,0.020778997569297
873,0.029982605025603248
874,0.020618058490075503
875,0.015121064306408282
876,0.01714426898042379
877,0.044800671808993296
878,0.02496113440836495
879,0.01332066431557782
880,0.027046578492841564
881,0.010963948658272674
882,0.012144703958632454
883,0.12363086680135632
884,0.08634167398777817
885,0.01764001421603617
886,0.07036487379986792
887,0.020303864305658528
888,0.057547820310269254
889,0.024363604877727194
890,0.050530499058702605
891,0.030394509949454012
892,0.04756382733520801
893,0.016930058384956
894,0.030124741757925767
895,0.03191187750797651
896,0.04081164663750641
897,0.12339052529357446
898,0.031826137831301414
899,0.09245394653390224
900,0.09431553214055882
901,0.11490197152407329
902,0.16188032143539594
903,0.025259042000761428
904,0.05501671282927221
905,0.20540077715125413
906,0.06878772375308473
907,0.34453283562975556
908,0.08699782929819687
909,0.12579209599955202
910,0.06624509389515826
911,0.015110988733791908
912,0.01460204883582931
913,0.16688774693265426
914,0.029791247840224005
915,0.42295346321888494
916,0.11329103317697889
917,0.03942967036177777
918,0.12545851757437718
919,0.057980951809269494
920,0.029118246481757537
921,0.034645467202932864
922,0.022227114568979835
923,0.024917761177841422
924,0.10253510402208033
925,0.12310526168349531
926,0.09878038157380621
927,0.4004179304576858
928,0.03593101446264675
929,0.07094147582735995
930,0.03380145906242637
931,0.08030595635074109
932,0.15533672959597314
933,0.014129222524248508
934,0.054936947448673
935,0.03936302648575253
936,0.0633832461916985
937,0.08174572026195762
938,0.3389180379999295
939,0.10585812254505399
940,0.0934006335414308
941,0.401346221136522
942,0.07681518043027753
943,0.3544699670244063
944,0.010231677750201965
945,0.05479097286631712
946,0.1338902732909494
947,0.05593855140682773
948,0.04486911276691485
949,0.033761307169713456
950,0.06112249649458455
951,0.08251471653354131
952,0.09387513633133915
953,0.08605869328941329
954,0.029439974706387182
955,0.056743709106623096
956,0.30387945018358525
957,0.04634603743051345
958,0.02140648470683204
959,0.05722653985006275
960,0.06516477639190535
961,0.06878700065928305
962,0.03419583585577904
963,0.038557868046975724
964,0.03890454194255982
965,0.0687593321438326
966,0.02533538106093224
967,0.06232684501934578
968,0.13816426157930708
969,0.15949760513097397
970,0.009275526461712508
971,0.00811388351513536
972,0.017174602963677815
973,0.11268093300009022
974,0.1585055226385773
975,0.012509890748906792
976,0.06977174577658604
977,0.16593919418639727
978,0.26421186104614347
979,0.06817312371119044
980,0.04651517757976776
981,0.020024820357817382
982,0.01807980004786991
983,0.010709984529236494
984,0.04950298893963949
985,0.014649963014603628
986,0.0777840559199863
987,0.2140494291038191
988,0.2521154484884818
989,0.024892921723156068
990,0.037818296043082456
991,0.012456029643820919
992,0.011525216756156371
993,0.02505193804816911
994,0.036677478601886665
995,0.13062273571793442
996,0.02268321579977914
997,0.06608939060441717
998,0.03591319680190069
999,0.02353107400850106
1000,0.11235255374993172
1001,0.42415992604522423
1002,0.011523944822914812
1003,0.07832050328068424
1004,0.010739771695631246
1005,0.010267933806439419
1006,0.02250526738549419
1007,0.05317224844301499
1008,0.01671071585888629
1009,0.0923515018544351
1010,0.12934258950371677
1011,0.09690381500496734
1012,0.08682586961030626
1013,0.06142290779937041
1014,0.013468839668162008
1015,0.027499659014190613
1016,0.03208832320693263
1017,0.03175486937123884
1018,0.008981647217929607
1019,0.06988978781535099
1020,0.05317896412937822
1021,0.14584210231688804
1022,0.013352816685644189
1023,0.028821708084568062
1024,0.020106187495247396
1025,0.018536847926821982
1026,0.01986041068160576
1027,0.024073758356353288
1028,0.03444541515990827
1029,0.01415798561758182
1030,0.0665526365096801
1031,0.12517611337544987
1032,0.12649602664458218
1033,0.03811597529827772
1034,0.0598850355666439
1035,0.06720096981287499
1036,0.0805986421777719
1037,0.06699991659840038
1038,0.02001877269675124
1039,0.07398962874962935
1040,0.012753659516293729
1041,0.03047730531766151
1042,0.10677524597687373
1043,0.02371403664845798
1044,0.023717201343301082
1045,0.03308802406284501
1046,0.05953405359762639
1047,0.0650115345066995
1048,0.16433297978848221
1049,0.14662243446411155
1050,0.15926133387533511
1051,0.055549483728729504
1052,0.03647950846655503
1053,0.019513796818744183
1054,0.04708103603773687
1055,0.04377659803185913
1056,0.09169115833860825
1057,0.0438505235629522
1058,0.4416769940479269
1059,0.10300259273314985
1060,0.014681066255269826
1061,0.1007622286525397
1062,0.0662611562600343
1063,0.0538935449762604
1064,0.03685723645196697
1065,0.025251521624785417
1066,0.011777395162042903
1067,0.05432099314691214
1068,0.02836655626405461
1069,0.014982296173113476
1070,0.01789810582915492
1071,0.023461306514807677
1072,0.07075353227383968
1073,0.03939924282007701
1074,0.06214916192480138
1075,0.05202313025005029
1076,0.07461210579962667
1077,0.09562878634783441
1078,0.29707199674093465
1079,0.04969979676712237
1080,0.022168886637915792
1081,0.06416166692923382
1082,0.016071694798031312
1083,0.04397320773194234
1084,0.0325755169213093
1085,0.07356677621508026
1086,0.04151640228118381
1087,0.13930884389809975
1088,0.0640650680653973
1089,0.08801220453196158
1090,0.03580990182277869
1091,0.06741747416343008
1092,0.03746455427447477
1093,0.01719312874968001
1094,0.012494738257802614
1095,0.10711898885812343
1096,0.013431592224560253
1097,0.04228110507474114
1098,0.06927259342916409
1099,0.03528517394793782
1100,0.013406755194506306
1101,0.011264499137548048
1102,0.024436497500653156
1103,0.03370706462701017
1104,0.05088281985049164
1105,0.0591066292455087
1106,0.08939498935421947
1107,0.07663538059456819
1108,0.12454408811160161
1109,0.09110824079687412
1110,0.10284390700235632
1111,0.014025028783728221
1112,0.0663310047880862
1113,0.013231206281794323
1114,0.04920803027105842
1115,0.011623012186611435
1116,0.03469603270405749
1117,0.06951416712734772
1118,0.04688680454319396
1119,0.022664835885166417
1120,0.04287010743810168
1121,0.033500502845065276
1122,0.014104914336021785
1123,0.05664294059764646
1124,0.1084985962470129
1125,0.036964889227256735
1126,0.05512948716724065
1127,0.023410133471179116
1128,0.03526707538192767
1129,0.06383274215526534
1130,0.015093704198966103
1131,0.033101521593425005
1132,0.08540417249823126
1133,0.0472141551276483
1134,0.09023760765643841
1135,0.3386367418266968
1136,0.07375473277663104
1137,0.08890513632168864
1138,0.04709100792423
1139,0.06577420592347194
1140,0.05993624298282933
1141,0.07403275734663008
1142,0.04112837669113861
1143,0.02342843444748844
1144,0.02729401559391802
1145,0.21356061607444674
1146,0.0637435786022661
1147,0.07419848024298151
1148,0.0501015801646347
1149,0.06635388676442329
1150,0.0201250084678663
1151,0.02750476426000167
1152,0.01213998547140007
1153,0.023751277124961192
1154,0.021035571771067567
1155,0.11029618818119304
1156,0.061475295214448944
1157,0.040545319074958605
1158,0.0865875496331773
1159,0.3826629652285601
1160,0.06606055351290477
1161,0.016793780418482132
1162,0.17280187219170004
1163,0.05168535101742494
1164,0.24785026456544695
1165,0.211895418312261
1166,0.053439881341630587
1167,0.04144760701177649
1168,0.05312211144462893
1169,0.0809012913429796
1170,0.19971811499428205
1171,0.04398072777850215
1172,0.23579354042200848
1173,0.07890400732658702
1174,0.0619626941373634
1175,0.01728561381616404
1176,0.013729547905659823
1177,0.017696734048018962
1178,0.02048666978502643
1179,0.054368652433590264
1180,0.06188574929201068
1181,0.018330385323507364
1182,0.09431962000218928
1183,0.11526900007613518
1184,0.101683738373083
1185,0.06952266965624297
1186,0.027803999487158344
1187,0.09103131190416101
1188,0.191984994225791
1189,0.22230230315650934
1190,0.04561983556425686
1191,0.007367912485099319
1192,0.051702847953522826
1193,0.023315039683711875
1194,0.0658730797397923
1195,0.49181100960158075
1196,0.03495751806406889
1197,0.09778154180389498
1198,0.2425149020406005
1199,0.22237886532160803
1200,0.02009267386128467
1201,0.005915363539846074
1202,0.03434425678525029
1203,0.04462493337075349
1204,0.14081532381860146
1205,0.12029582918829232
1206,0.05124539187889245
1207,0.061169169577252325
1208,0.18018461954426948
1209,0.17267538976552957
1210,0.1177155612892903
1211,0.23927778528858287
1212,0.34376973478411155
1213,0.06629281084113033
1214,0.019387785481983832
1215,0.04199176225144843
1216,0.07545155408143435
1217,0.04459890772366447
1218,0.22542602342447993
1219,0.798809515173305
1220,0.08624002886155918
1221,0.04545637227811139
1222,0.34511406598110167
1223,0.012431380912655117
1224,0.026760028925322022
1225,0.24651496160856096
1226,0.02810062453558715
1227,0.015319706083890246
1228,0.03998815376969106
1229,0.0660341534963633
1230,0.015109680354832839
1231,0.03328765716884657
1232,0.006555483912314673
1233,0.1016766351648429
1234,0.02690030250352271
1235,0.06443591869524104
1236,0.13387226876440353
1237,0.14648686845939063
1238,0.2317213463904892
1239,0.2898921606307806
1240,0.21499420557406954
1241,0.03219553671650031
1242,0.2119422157595913
1243,0.16361475341431975
1244,0.12008166770389532
1245,0.652504067722863
1246,0.3707135511578448
1247,0.32387799373449355
1248,0.011221956541522755
1249,0.018798977208457766
1250,0.10586554045386223
